ID,Title,Difficulty,Link,Topics,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions
687,Longest Univalue Path,Medium,https://leetcode.com/problems/longest-univalue-path/,"Tree, Depth-First Search, Binary Tree",42.85,False,Algorithms,4387,676,,"[{""title"": ""Binary Tree Maximum Path Sum"", ""titleSlug"": ""binary-tree-maximum-path-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Count Univalue Subtrees"", ""titleSlug"": ""count-univalue-subtrees"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Path Sum III"", ""titleSlug"": ""path-sum-iii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Path With Different Adjacent Characters"", ""titleSlug"": ""longest-path-with-different-adjacent-characters"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
686,Repeated String Match,Medium,https://leetcode.com/problems/repeated-string-match/,"String, String Matching",37.32,False,Algorithms,2772,1001,,"[{""title"": ""Repeated Substring Pattern"", ""titleSlug"": ""repeated-substring-pattern"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
678,Valid Parenthesis String,Medium,https://leetcode.com/problems/valid-parenthesis-string/,"String, Dynamic Programming, Stack, Greedy",39.16,False,Algorithms,6699,210,,"[{""title"": ""Special Binary String"", ""titleSlug"": ""special-binary-string"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Check if a Parentheses String Can Be Valid"", ""titleSlug"": ""check-if-a-parentheses-string-can-be-valid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
679,24 Game,Hard,https://leetcode.com/problems/24-game/,"Array, Math, Backtracking",50.14,False,Algorithms,1519,257,,[]
677,Map Sum Pairs,Medium,https://leetcode.com/problems/map-sum-pairs/,"Hash Table, String, Design, Trie",56.84,False,Algorithms,1705,164,,"[{""title"": ""Sort the Jumbled Numbers"", ""titleSlug"": ""sort-the-jumbled-numbers"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Sum of Prefix Scores of Strings"", ""titleSlug"": ""sum-of-prefix-scores-of-strings"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
676,Implement Magic Dictionary,Medium,https://leetcode.com/problems/implement-magic-dictionary/,"Hash Table, String, Depth-First Search, Design, Trie",56.79,False,Algorithms,1439,213,,"[{""title"": ""Implement Trie (Prefix Tree)"", ""titleSlug"": ""implement-trie-prefix-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Word in Dictionary"", ""titleSlug"": ""longest-word-in-dictionary"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
672,Bulb Switcher II,Medium,https://leetcode.com/problems/bulb-switcher-ii/,"Math, Bit Manipulation, Depth-First Search, Breadth-First Search",49.62,False,Algorithms,187,239,,"[{""title"": ""Bulb Switcher"", ""titleSlug"": ""bulb-switcher"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Number of Times Binary String Is Prefix-Aligned"", ""titleSlug"": ""number-of-times-binary-string-is-prefix-aligned"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
680,Valid Palindrome II,Easy,https://leetcode.com/problems/valid-palindrome-ii/,"Two Pointers, String, Greedy",43.29,False,Algorithms,8685,493,,"[{""title"": ""Valid Palindrome"", ""titleSlug"": ""valid-palindrome"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Valid Palindrome III"", ""titleSlug"": ""valid-palindrome-iii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Valid Palindrome IV"", ""titleSlug"": ""valid-palindrome-iv"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
670,Maximum Swap,Medium,https://leetcode.com/problems/maximum-swap/,"Math, Greedy",51.85,False,Algorithms,4228,272,,"[{""title"": ""Create Maximum Number"", ""titleSlug"": ""create-maximum-number"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
692,Top K Frequent Words,Medium,https://leetcode.com/problems/top-k-frequent-words/,"Array, Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting",59.49,False,Algorithms,7893,367,,"[{""title"": ""Top K Frequent Elements"", ""titleSlug"": ""top-k-frequent-elements"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""K Closest Points to Origin"", ""titleSlug"": ""k-closest-points-to-origin"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Sort Features by Popularity"", ""titleSlug"": ""sort-features-by-popularity"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Sender With Largest Word Count"", ""titleSlug"": ""sender-with-largest-word-count"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Pairs in Array"", ""titleSlug"": ""maximum-number-of-pairs-in-array"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
671,Second Minimum Node In a Binary Tree,Easy,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree/,"Tree, Depth-First Search, Binary Tree",45.47,False,Algorithms,1963,1900,,"[{""title"": ""Kth Smallest Element in a BST"", ""titleSlug"": ""kth-smallest-element-in-a-bst"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
669,Trim a Binary Search Tree,Medium,https://leetcode.com/problems/trim-a-binary-search-tree/,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",66.41,False,Algorithms,6016,264,,[]
668,Kth Smallest Number in Multiplication Table,Hard,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table/,"Math, Binary Search",53.11,False,Algorithms,2231,60,,"[{""title"": ""Kth Smallest Element in a Sorted Matrix"", ""titleSlug"": ""kth-smallest-element-in-a-sorted-matrix"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find K-th Smallest Pair Distance"", ""titleSlug"": ""find-k-th-smallest-pair-distance"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""K-th Smallest Prime Fraction"", ""titleSlug"": ""k-th-smallest-prime-fraction"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Time to Eat All Grains"", ""titleSlug"": ""minimum-time-to-eat-all-grains"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Kth Smallest Amount With Single Denomination Combination"", ""titleSlug"": ""kth-smallest-amount-with-single-denomination-combination"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
682,Baseball Game,Easy,https://leetcode.com/problems/baseball-game/,"Array, Stack, Simulation",79.2,False,Algorithms,3152,1949,,"[{""title"": ""Crawler Log Folder"", ""titleSlug"": ""crawler-log-folder"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
681,Next Closest Time,Medium,https://leetcode.com/problems/next-closest-time/,"Hash Table, String, Backtracking, Enumeration",46.95,True,Algorithms,740,1074,,[]
665,Non-decreasing Array,Medium,https://leetcode.com/problems/non-decreasing-array/,Array,25.14,False,Algorithms,5818,787,,"[{""title"": ""Make Array Non-decreasing or Non-increasing"", ""titleSlug"": ""make-array-non-decreasing-or-non-increasing"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Find Good Days to Rob the Bank"", ""titleSlug"": ""find-good-days-to-rob-the-bank"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Non-Decreasing Subarrays After K Operations"", ""titleSlug"": ""count-non-decreasing-subarrays-after-k-operations"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
663,Equal Tree Partition,Medium,https://leetcode.com/problems/equal-tree-partition/,"Tree, Depth-First Search, Binary Tree",42.25,True,Algorithms,504,37,,"[{""title"": ""Create Components With Same Value"", ""titleSlug"": ""create-components-with-same-value"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
662,Maximum Width of Binary Tree,Medium,https://leetcode.com/problems/maximum-width-of-binary-tree/,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",44.46,False,Algorithms,9399,1287,,[]
667,Beautiful Arrangement II,Medium,https://leetcode.com/problems/beautiful-arrangement-ii/,"Array, Math",60.54,False,Algorithms,815,1059,,"[{""title"": ""Beautiful Arrangement"", ""titleSlug"": ""beautiful-arrangement"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
675,Cut Off Trees for Golf Event,Hard,https://leetcode.com/problems/cut-off-trees-for-golf-event/,"Array, Breadth-First Search, Heap (Priority Queue), Matrix",35.52,False,Algorithms,1270,687,,[]
658,Find K Closest Elements,Medium,https://leetcode.com/problems/find-k-closest-elements/,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)",48.89,False,Algorithms,8783,841,,"[{""title"": ""Guess Number Higher or Lower"", ""titleSlug"": ""guess-number-higher-or-lower"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Guess Number Higher or Lower II"", ""titleSlug"": ""guess-number-higher-or-lower-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find K-th Smallest Pair Distance"", ""titleSlug"": ""find-k-th-smallest-pair-distance"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Find Closest Number to Zero"", ""titleSlug"": ""find-closest-number-to-zero"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
659,Split Array into Consecutive Subsequences,Medium,https://leetcode.com/problems/split-array-into-consecutive-subsequences/,"Array, Hash Table, Greedy, Heap (Priority Queue)",51.64,False,Algorithms,4523,814,,"[{""title"": ""Top K Frequent Elements"", ""titleSlug"": ""top-k-frequent-elements"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Divide Array in Sets of K Consecutive Numbers"", ""titleSlug"": ""divide-array-in-sets-of-k-consecutive-numbers"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
657,Robot Return to Origin,Easy,https://leetcode.com/problems/robot-return-to-origin/,"String, Simulation",76.23,False,Algorithms,2526,750,,"[{""title"": ""Number of Provinces"", ""titleSlug"": ""number-of-provinces"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Execution of All Suffix Instructions Staying in a Grid"", ""titleSlug"": ""execution-of-all-suffix-instructions-staying-in-a-grid"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Furthest Point From Origin"", ""titleSlug"": ""furthest-point-from-origin"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
655,Print Binary Tree,Medium,https://leetcode.com/problems/print-binary-tree/,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",65.75,False,Algorithms,542,466,,[]
660,Remove 9,Hard,https://leetcode.com/problems/remove-9/,Math,57.36,True,Algorithms,164,205,,[]
654,Maximum Binary Tree,Medium,https://leetcode.com/problems/maximum-binary-tree/,"Array, Divide and Conquer, Stack, Tree, Monotonic Stack, Binary Tree",86.06,False,Algorithms,5350,348,,"[{""title"": ""Maximum Binary Tree II"", ""titleSlug"": ""maximum-binary-tree-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
683,K Empty Slots,Hard,https://leetcode.com/problems/k-empty-slots/,"Array, Binary Indexed Tree, Segment Tree, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",37.86,True,Algorithms,827,704,,[]
673,Number of Longest Increasing Subsequence,Medium,https://leetcode.com/problems/number-of-longest-increasing-subsequence/,"Array, Dynamic Programming, Binary Indexed Tree, Segment Tree",50.41,False,Algorithms,7126,283,,"[{""title"": ""Longest Increasing Subsequence"", ""titleSlug"": ""longest-increasing-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Continuous Increasing Subsequence"", ""titleSlug"": ""longest-continuous-increasing-subsequence"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Longest Increasing Subsequence II"", ""titleSlug"": ""longest-increasing-subsequence-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
653,Two Sum IV - Input is a BST,Easy,https://leetcode.com/problems/two-sum-iv-input-is-a-bst/,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree",62.49,False,Algorithms,7109,288,,"[{""title"": ""Two Sum"", ""titleSlug"": ""two-sum"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Two Sum II - Input Array Is Sorted"", ""titleSlug"": ""two-sum-ii-input-array-is-sorted"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Two Sum III - Data structure design"", ""titleSlug"": ""two-sum-iii-data-structure-design"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Two Sum BSTs"", ""titleSlug"": ""two-sum-bsts"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
661,Image Smoother,Easy,https://leetcode.com/problems/image-smoother/,"Array, Matrix",68.54,False,Algorithms,1206,2979,,[]
652,Find Duplicate Subtrees,Medium,https://leetcode.com/problems/find-duplicate-subtrees/,"Hash Table, Tree, Depth-First Search, Binary Tree",60.24,False,Algorithms,6030,496,,"[{""title"": ""Serialize and Deserialize Binary Tree"", ""titleSlug"": ""serialize-and-deserialize-binary-tree"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Serialize and Deserialize BST"", ""titleSlug"": ""serialize-and-deserialize-bst"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Construct String from Binary Tree"", ""titleSlug"": ""construct-string-from-binary-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Delete Duplicate Folders in System"", ""titleSlug"": ""delete-duplicate-folders-in-system"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
651,4 Keys Keyboard,Medium,https://leetcode.com/problems/4-keys-keyboard/,"Math, Dynamic Programming",55.9,True,Algorithms,727,93,,"[{""title"": ""2 Keys Keyboard"", ""titleSlug"": ""2-keys-keyboard"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
650,2 Keys Keyboard,Medium,https://leetcode.com/problems/2-keys-keyboard/,"Math, Dynamic Programming",59.16,False,Algorithms,4332,246,,"[{""title"": ""4 Keys Keyboard"", ""titleSlug"": ""4-keys-keyboard"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Broken Calculator"", ""titleSlug"": ""broken-calculator"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Smallest Value After Replacing With Sum of Prime Factors"", ""titleSlug"": ""smallest-value-after-replacing-with-sum-of-prime-factors"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Distinct Prime Factors of Product of Array"", ""titleSlug"": ""distinct-prime-factors-of-product-of-array"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
648,Replace Words,Medium,https://leetcode.com/problems/replace-words/,"Array, Hash Table, String, Trie",68.43,False,Algorithms,3058,219,,"[{""title"": ""Implement Trie (Prefix Tree)"", ""titleSlug"": ""implement-trie-prefix-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
647,Palindromic Substrings,Medium,https://leetcode.com/problems/palindromic-substrings/,"Two Pointers, String, Dynamic Programming",71.93,False,Algorithms,11226,251,,"[{""title"": ""Longest Palindromic Substring"", ""titleSlug"": ""longest-palindromic-substring"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Longest Palindromic Subsequence"", ""titleSlug"": ""longest-palindromic-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
644,Maximum Average Subarray II,Hard,https://leetcode.com/problems/maximum-average-subarray-ii/,"Array, Binary Search, Prefix Sum",37.55,True,Algorithms,635,73,,"[{""title"": ""Maximum Average Subarray I"", ""titleSlug"": ""maximum-average-subarray-i"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
642,Design Search Autocomplete System,Hard,https://leetcode.com/problems/design-search-autocomplete-system/,"String, Depth-First Search, Design, Trie, Sorting, Heap (Priority Queue), Data Stream",49.46,True,Algorithms,2161,195,,"[{""title"": ""Implement Trie (Prefix Tree)"", ""titleSlug"": ""implement-trie-prefix-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
674,Longest Continuous Increasing Subsequence,Easy,https://leetcode.com/problems/longest-continuous-increasing-subsequence/,Array,51.3,False,Algorithms,2416,192,,"[{""title"": ""Number of Longest Increasing Subsequence"", ""titleSlug"": ""number-of-longest-increasing-subsequence"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Window Subsequence"", ""titleSlug"": ""minimum-window-subsequence"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Consecutive Characters"", ""titleSlug"": ""consecutive-characters"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Longest Increasing Subsequence II"", ""titleSlug"": ""longest-increasing-subsequence-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
